data,cidade,temperatura_media,temperatura_min,temperatura_max,choveu,precipitacao_mm,humidade_media,vento_kmh,fonte_api
2025-10-06,Porto,16.6,11.2,20.0,1,9.4,83,4.4,synthetic_weather_api_v1
2025-10-07,Porto,17.8,13.5,23.8,0,0.0,48,15.9,synthetic_weather_api_v1
2025-10-08,Porto,15.1,11.5,18.6,1,9.6,72,16.6,synthetic_weather_api_v1
2025-10-09,Porto,15.7,12.7,17.9,1,6.0,66,5.1,synthetic_weather_api_v1
2025-10-10,Porto,13.4,9.8,16.7,0,0.0,60,15.9,synthetic_weather_api_v1
2025-10-11,Porto,16.3,13.1,19.8,1,2.6,67,8.7,synthetic_weather_api_v1
2025-10-12,Porto,16.5,11.5,21.2,0,0.0,75,18.4,synthetic_weather_api_v1
2025-10-13,Porto,17.9,13.5,21.7,1,7.9,77,11.1,synthetic_weather_api_v1
2025-10-14,Porto,18.0,13.5,21.7,1,6.5,85,16.1,synthetic_weather_api_v1
2025-10-15,Porto,16.4,13.8,21.1,0,0.0,69,15.3,synthetic_weather_api_v1
2025-10-16,Porto,16.4,11.4,21.9,1,1.2,69,16.9,synthetic_weather_api_v1
2025-10-17,Porto,16.6,14.8,20.1,1,6.0,79,11.1,synthetic_weather_api_v1
2025-10-18,Porto,16.6,12.6,19.9,1,4.1,84,9.8,synthetic_weather_api_v1
2025-10-19,Porto,15.8,12.5,18.1,1,7.6,65,20.5,synthetic_weather_api_v1
2025-10-20,Porto,18.1,16.1,21.1,0,0.0,68,13.9,synthetic_weather_api_v1
2025-10-21,Porto,17.4,13.8,19.1,0,0.0,63,17.9,synthetic_weather_api_v1
2025-10-22,Porto,17.3,14.8,20.5,0,0.0,64,22.4,synthetic_weather_api_v1
2025-10-23,Porto,15.1,11.3,18.8,0,0.0,62,11.4,synthetic_weather_api_v1
2025-10-24,Porto,16.5,12.7,19.4,0,0.0,72,21.8,synthetic_weather_api_v1
2025-10-25,Porto,16.1,12.1,21.4,0,0.0,47,13.6,synthetic_weather_api_v1
2025-10-26,Porto,19.5,15.6,23.3,1,4.7,69,19.0,synthetic_weather_api_v1
2025-10-27,Porto,17.8,14.7,21.4,1,6.4,79,15.4,synthetic_weather_api_v1
2025-10-28,Porto,16.3,12.6,19.3,1,3.4,81,9.2,synthetic_weather_api_v1
2025-10-29,Porto,20.1,17.1,23.8,0,0.0,64,11.1,synthetic_weather_api_v1
2025-10-30,Porto,16.8,13.3,20.1,0,0.0,68,14.2,synthetic_weather_api_v1
2025-10-31,Porto,16.7,12.4,20.6,1,1.2,73,11.2,synthetic_weather_api_v1
2025-11-01,Porto,13.4,10.0,16.8,1,1.8,58,6.6,synthetic_weather_api_v1
2025-11-02,Porto,11.7,7.3,15.0,0,0.0,66,10.1,synthetic_weather_api_v1
2025-11-03,Porto,16.4,13.4,19.1,1,11.5,67,19.5,synthetic_weather_api_v1
2025-11-04,Porto,13.8,9.9,17.5,0,0.0,73,21.8,synthetic_weather_api_v1
2025-11-05,Porto,13.2,8.5,15.1,1,1.8,63,11.5,synthetic_weather_api_v1
2025-11-06,Porto,12.0,7.6,16.3,0,0.0,73,18.3,synthetic_weather_api_v1
2025-11-07,Porto,12.7,10.4,15.0,1,2.7,74,9.4,synthetic_weather_api_v1
2025-11-08,Porto,12.0,8.0,17.2,1,2.8,75,13.1,synthetic_weather_api_v1
2025-11-09,Porto,11.9,8.4,14.8,0,0.0,53,15.7,synthetic_weather_api_v1
2025-11-10,Porto,15.3,11.8,19.2,0,0.0,65,8.8,synthetic_weather_api_v1
2025-11-11,Porto,9.4,5.5,12.6,0,0.0,80,14.5,synthetic_weather_api_v1
2025-11-12,Porto,14.6,10.9,16.6,1,1.9,78,9.1,synthetic_weather_api_v1
2025-11-13,Porto,13.4,9.8,17.5,0,0.0,66,13.2,synthetic_weather_api_v1
2025-11-14,Porto,15.0,10.3,19.0,1,5.1,83,18.9,synthetic_weather_api_v1
2025-11-15,Porto,11.5,8.0,13.3,0,0.0,80,5.4,synthetic_weather_api_v1
2025-11-16,Porto,12.8,9.7,15.2,1,1.3,66,11.5,synthetic_weather_api_v1
2025-11-17,Porto,16.6,14.0,20.2,0,0.0,55,10.4,synthetic_weather_api_v1
2025-11-18,Porto,13.3,8.5,17.4,1,7.8,67,11.3,synthetic_weather_api_v1
2025-11-19,Porto,13.2,9.0,17.2,1,16.2,82,14.1,synthetic_weather_api_v1
2025-11-20,Porto,13.0,9.3,16.3,0,0.0,67,7.8,synthetic_weather_api_v1
2025-11-21,Porto,11.2,8.3,14.6,1,5.8,88,11.7,synthetic_weather_api_v1
2025-11-22,Porto,15.0,11.5,19.6,1,4.6,83,20.0,synthetic_weather_api_v1
2025-11-23,Porto,5.8,2.4,9.3,0,0.0,68,17.4,synthetic_weather_api_v1
2025-11-24,Porto,12.3,8.6,16.9,0,0.0,75,19.1,synthetic_weather_api_v1
2025-11-25,Porto,12.6,8.9,18.0,0,0.0,60,25.7,synthetic_weather_api_v1
2025-11-26,Porto,9.0,5.0,14.2,1,2.5,68,12.5,synthetic_weather_api_v1
2025-11-27,Porto,12.2,9.6,15.3,1,0.9,78,17.7,synthetic_weather_api_v1
2025-11-28,Porto,13.8,10.2,20.1,1,5.0,73,17.5,synthetic_weather_api_v1
2025-11-29,Porto,12.3,9.2,15.0,1,3.3,78,13.0,synthetic_weather_api_v1
2025-11-30,Porto,14.8,11.4,17.8,0,0.0,59,20.7,synthetic_weather_api_v1
2025-12-01,Porto,14.3,12.3,15.2,0,0.0,59,18.9,synthetic_weather_api_v1
2025-12-02,Porto,9.1,5.4,12.1,0,0.0,65,24.6,synthetic_weather_api_v1
2025-12-03,Porto,10.1,5.0,14.0,0,0.0,78,14.9,synthetic_weather_api_v1
2025-12-04,Porto,7.0,4.0,10.3,0,0.0,63,11.3,synthetic_weather_api_v1
2025-12-05,Porto,12.1,9.8,15.0,0,0.0,69,14.5,synthetic_weather_api_v1
2025-12-06,Porto,11.7,9.6,15.0,1,7.7,65,13.5,synthetic_weather_api_v1
2025-12-07,Porto,12.4,8.4,16.3,1,6.2,70,14.9,synthetic_weather_api_v1
2025-12-08,Porto,9.5,6.0,12.6,0,0.0,67,17.2,synthetic_weather_api_v1
2025-12-09,Porto,13.3,9.6,17.2,0,0.0,67,19.5,synthetic_weather_api_v1
2025-12-10,Porto,11.4,10.2,13.9,0,0.0,73,17.1,synthetic_weather_api_v1
2025-12-11,Porto,9.6,4.8,13.5,1,2.4,84,20.2,synthetic_weather_api_v1
2025-12-12,Porto,12.1,9.1,14.5,1,3.3,85,23.5,synthetic_weather_api_v1
2025-12-13,Porto,11.0,8.0,14.6,1,2.2,66,21.8,synthetic_weather_api_v1
2025-12-14,Porto,12.2,8.8,16.3,0,0.0,77,13.7,synthetic_weather_api_v1
2025-12-15,Porto,11.7,7.9,15.0,0,0.0,69,17.8,synthetic_weather_api_v1
2025-12-16,Porto,12.6,8.9,17.5,1,12.5,72,15.9,synthetic_weather_api_v1
2025-12-17,Porto,12.2,9.0,13.7,0,0.0,63,6.8,synthetic_weather_api_v1
2025-12-18,Porto,11.1,8.6,15.9,1,2.8,74,12.8,synthetic_weather_api_v1
2025-12-19,Porto,9.2,6.2,12.9,1,15.9,77,12.5,synthetic_weather_api_v1
2025-12-20,Porto,8.9,5.6,9.8,0,0.0,78,15.8,synthetic_weather_api_v1
2025-12-21,Porto,10.1,5.5,13.8,1,4.5,70,20.4,synthetic_weather_api_v1
2025-12-22,Porto,11.3,10.3,12.7,1,2.0,70,17.2,synthetic_weather_api_v1
2025-12-23,Porto,13.1,9.5,16.5,1,6.0,73,14.5,synthetic_weather_api_v1
2025-12-24,Porto,10.5,7.9,14.5,0,0.0,68,10.7,synthetic_weather_api_v1
2025-12-25,Porto,12.2,8.4,16.4,1,2.1,75,18.8,synthetic_weather_api_v1
2025-12-26,Porto,12.3,8.8,15.5,0,0.0,69,15.5,synthetic_weather_api_v1
2025-12-27,Porto,10.6,6.4,16.5,1,1.8,80,12.3,synthetic_weather_api_v1
2025-12-28,Porto,8.1,5.8,9.3,1,7.4,68,11.5,synthetic_weather_api_v1
2025-12-29,Porto,8.2,4.1,11.3,1,4.1,58,15.8,synthetic_weather_api_v1
2025-12-30,Porto,10.9,7.4,13.9,1,5.4,79,13.5,synthetic_weather_api_v1
2025-12-31,Porto,12.1,8.9,16.4,1,5.1,76,12.2,synthetic_weather_api_v1
2026-01-01,Porto,6.9,6.3,9.1,1,6.5,71,9.3,synthetic_weather_api_v1
2026-01-02,Porto,7.5,4.5,10.3,1,7.4,74,12.5,synthetic_weather_api_v1
2026-01-03,Porto,10.2,8.0,14.7,0,0.0,48,11.8,synthetic_weather_api_v1
2026-01-04,Porto,10.0,5.4,12.1,0,0.0,61,6.6,synthetic_weather_api_v1
2026-01-05,Porto,8.0,4.0,11.7,0,0.0,52,21.1,synthetic_weather_api_v1
2026-01-06,Porto,10.7,7.4,14.9,0,0.0,75,11.1,synthetic_weather_api_v1
2026-01-07,Porto,10.1,6.3,13.5,1,6.7,78,15.6,synthetic_weather_api_v1
2026-01-08,Porto,9.6,5.9,12.6,1,7.6,69,13.1,synthetic_weather_api_v1
2026-01-09,Porto,9.0,5.0,13.2,0,0.0,71,10.9,synthetic_weather_api_v1
2026-01-10,Porto,8.8,5.3,10.5,0,0.0,67,12.3,synthetic_weather_api_v1
2026-01-11,Porto,10.3,6.4,11.7,0,0.0,45,9.8,synthetic_weather_api_v1
2026-01-12,Porto,6.5,4.6,9.5,0,0.0,72,14.1,synthetic_weather_api_v1
2026-01-13,Porto,9.6,6.1,13.6,0,0.0,63,18.6,synthetic_weather_api_v1
2026-01-14,Porto,9.4,4.8,14.5,1,2.1,68,14.2,synthetic_weather_api_v1
2026-01-15,Porto,9.1,6.5,12.7,1,1.9,76,10.6,synthetic_weather_api_v1
2026-01-16,Porto,12.9,8.8,16.0,0,0.0,63,20.3,synthetic_weather_api_v1
2026-01-17,Porto,11.8,8.9,15.7,1,6.7,77,10.1,synthetic_weather_api_v1
2026-01-18,Porto,8.8,5.3,10.7,0,0.0,68,7.3,synthetic_weather_api_v1
2026-01-19,Porto,9.6,6.5,11.8,0,0.0,70,6.3,synthetic_weather_api_v1
2026-01-20,Porto,9.6,6.5,12.8,0,0.0,53,18.4,synthetic_weather_api_v1
2026-01-21,Porto,5.5,0.2,11.5,0,0.0,76,19.4,synthetic_weather_api_v1
2026-01-22,Porto,9.2,5.7,12.9,0,0.0,59,16.7,synthetic_weather_api_v1
2026-01-23,Porto,8.4,5.4,10.9,0,0.0,78,13.0,synthetic_weather_api_v1
2026-01-24,Porto,9.4,6.5,11.7,1,6.1,88,21.3,synthetic_weather_api_v1
2026-01-25,Porto,8.6,6.1,10.0,1,3.4,67,13.4,synthetic_weather_api_v1
2026-01-26,Porto,12.3,9.4,16.2,1,1.5,78,15.9,synthetic_weather_api_v1
2026-01-27,Porto,11.9,8.0,13.1,0,0.0,70,14.7,synthetic_weather_api_v1
2026-01-28,Porto,10.5,7.6,14.3,1,2.6,69,12.4,synthetic_weather_api_v1
2026-01-29,Porto,13.7,9.8,16.8,0,0.0,55,16.0,synthetic_weather_api_v1
2026-01-30,Porto,12.2,8.4,15.1,0,0.0,64,15.6,synthetic_weather_api_v1
2026-01-31,Porto,8.4,4.4,11.4,1,9.3,74,13.0,synthetic_weather_api_v1
2026-02-01,Porto,8.6,5.0,11.8,0,0.0,64,20.7,synthetic_weather_api_v1
2026-02-02,Porto,7.9,3.0,13.3,0,0.0,62,18.1,synthetic_weather_api_v1
2026-02-03,Porto,12.4,9.1,15.2,0,0.0,77,17.5,synthetic_weather_api_v1
2026-02-04,Porto,10.7,5.8,13.8,0,0.0,74,15.0,synthetic_weather_api_v1
2026-02-05,Porto,13.4,9.4,17.1,0,0.0,62,21.7,synthetic_weather_api_v1
2026-02-06,Porto,8.8,5.8,12.0,0,0.0,65,18.1,synthetic_weather_api_v1
2026-02-07,Porto,9.9,8.0,12.8,0,0.0,72,24.9,synthetic_weather_api_v1
2026-02-08,Porto,12.8,10.3,15.2,0,0.0,54,12.6,synthetic_weather_api_v1
2026-02-09,Porto,11.8,7.9,13.8,0,0.0,68,9.9,synthetic_weather_api_v1
2026-02-10,Porto,11.6,7.4,14.0,0,0.0,51,13.0,synthetic_weather_api_v1
2026-02-11,Porto,8.8,6.1,9.9,0,0.0,75,9.8,synthetic_weather_api_v1
2026-02-12,Porto,8.3,4.9,11.0,0,0.0,70,17.0,synthetic_weather_api_v1
2026-02-13,Porto,8.9,6.3,10.8,1,13.1,64,16.0,synthetic_weather_api_v1
2026-02-14,Porto,10.5,7.6,14.2,1,4.8,83,18.2,synthetic_weather_api_v1
2026-02-15,Porto,11.0,9.1,13.8,0,0.0,64,9.2,synthetic_weather_api_v1
2026-02-16,Porto,12.7,9.2,16.3,0,0.0,48,6.9,synthetic_weather_api_v1
2026-02-17,Porto,9.5,6.9,12.8,0,0.0,77,10.1,synthetic_weather_api_v1
2026-02-18,Porto,10.6,8.0,13.9,0,0.0,52,9.5,synthetic_weather_api_v1
2026-02-19,Porto,12.8,11.6,15.2,1,2.4,85,13.4,synthetic_weather_api_v1
2026-02-20,Porto,11.0,8.3,13.4,1,15.8,65,7.2,synthetic_weather_api_v1
2026-02-21,Porto,11.0,8.4,12.5,1,1.9,71,22.6,synthetic_weather_api_v1
2026-02-22,Porto,11.1,7.0,16.7,0,0.0,68,20.1,synthetic_weather_api_v1
2026-02-23,Porto,12.4,8.7,15.9,0,0.0,76,11.0,synthetic_weather_api_v1
2026-02-24,Porto,9.5,7.3,11.4,0,0.0,70,11.3,synthetic_weather_api_v1
2026-02-25,Porto,13.6,12.2,16.2,0,0.0,78,18.9,synthetic_weather_api_v1
2026-02-26,Porto,10.0,6.4,14.6,1,1.5,60,9.1,synthetic_weather_api_v1
2026-02-27,Porto,12.6,8.8,16.1,1,4.8,69,10.9,synthetic_weather_api_v1
2026-02-28,Porto,9.5,6.1,12.6,0,0.0,64,24.8,synthetic_weather_api_v1
